
---------- Begin Simulation Statistics ----------
simSeconds                                  11.575426                       # Number of seconds simulated (Second)
simTicks                                 11575426159000                       # Number of ticks simulated (Tick)
finalTick                                11575426159000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                 132984.63                       # Real time elapsed on the host (Second)
hostTickRate                                 87043339                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   17003392                       # Number of bytes of host memory used (Byte)
simInsts                                  31510968256                       # Number of instructions simulated (Count)
simOps                                    31510970532                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   236952                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     236952                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                      11575426200                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.367346                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               2.722230                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                     31776365717                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   561222                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                    31696890317                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                2823485                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            265956406                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         191787109                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               74751                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples         11570222243                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.739523                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.494139                       # Number of insts issued each cycle (Count)
system.l2cache.tags.avgOccs::cpu.dcache.prefetcher     0.051416                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.avgOccs::l2cache.prefetcher     0.833175                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.avgOccs::total          68.449621                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.occupanciesTaskId::1022        28392                       # Occupied blocks per task id (Count)
system.l2cache.tags.occupanciesTaskId::1024         3895                       # Occupied blocks per task id (Count)
system.l2cache.tags.ageTaskId_1022::0             185                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1022::1            5433                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1022::2           22774                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1024::0             117                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1024::1            1029                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1024::2            2730                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1024::3              19                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ratioOccsTaskId::1022     0.866455                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l2cache.tags.ratioOccsTaskId::1024     0.118866                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l2cache.tags.tagAccesses           28506973030                       # Number of tag accesses (Count)
system.l2cache.tags.dataAccesses          28506973030                       # Number of data accesses (Count)
system.l2cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 11575426159000                       # Cumulative time (in ticks) in various power states (Tick)
system.mem_ctrl.avgPriority_writebacks::samples  73400845.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.avgPriority_cpu.inst::samples    144333.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.avgPriority_cpu.data::samples  22328263.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.avgPriority_cpu.dcache.prefetcher::samples  14633996.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.avgPriority_l2cache.prefetcher::samples 249104396.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.priorityMinLatency       0.000000018750                       # per QoS priority minimum request to response latency (Second)
system.mem_ctrl.priorityMaxLatency       0.038009992000                       # per QoS priority maximum request to response latency (Second)
system.mem_ctrl.numReadWriteTurnArounds       4461076                       # Number of turnarounds from READ to WRITE (Count)
system.mem_ctrl.numWriteReadTurnArounds       4461076                       # Number of turnarounds from WRITE to READ (Count)
system.mem_ctrl.numStayReadState            470684129                       # Number of times bus staying in READ state (Count)
system.mem_ctrl.numStayWriteState            69673346                       # Number of times bus staying in WRITE state (Count)
system.mem_ctrl.readReqs                    286287199                       # Number of read requests accepted (Count)
system.mem_ctrl.writeReqs                    73400899                       # Number of write requests accepted (Count)
system.mem_ctrl.readBursts                  286287199                       # Number of controller read bursts, including those serviced by the write queue (Count)
system.mem_ctrl.writeBursts                  73400899                       # Number of controller write bursts, including those merged in the write queue (Count)
system.mem_ctrl.servicedByWrQ                   76211                       # Number of controller read bursts serviced by the write queue (Count)
system.mem_ctrl.mergedWrBursts                     54                       # Number of controller write bursts merged with an existing one (Count)
system.mem_ctrl.neitherReadNorWriteReqs             0                       # Number of requests that are neither read nor write (Count)
system.mem_ctrl.avgRdQLen                        3.76                       # Average read queue length when enqueuing ((Count/Tick))
system.mem_ctrl.avgWrQLen                       26.15                       # Average write queue length when enqueuing ((Count/Tick))
system.mem_ctrl.numRdRetry                          0                       # Number of times read queue was full causing retry (Count)
system.mem_ctrl.numWrRetry                       4103                       # Number of times write queue was full causing retry (Count)
system.mem_ctrl.readPktSize::0                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::1                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::2                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::3                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::4                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::5                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::6              286287199                       # Read request sizes (log2) (Count)
system.mem_ctrl.writePktSize::0                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::1                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::2                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::3                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::4                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::5                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::6              73400899                       # Write request sizes (log2) (Count)
system.mem_ctrl.rdQLenPdf::0                 65375455                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::1                 40199531                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::2                 23207732                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::3                 18507476                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::4                 16706828                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::5                 14619782                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::6                 13338613                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::7                 12343289                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::8                 11365386                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::9                  8961358                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::10                 6957258                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::11                 5791229                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::12                 4986816                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::13                 4481872                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::14                 4146861                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::15                 3901890                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::16                 3575780                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::17                 3341711                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::18                 3050154                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::19                 3414741                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::20                 2223021                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::21                 2077693                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::22                 3199005                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::23                 5157661                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::24                 1786790                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::25                 1077848                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::26                  759163                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::27                  650719                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::28                  558822                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::29                  425289                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::30                   14339                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::31                    6876                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::0                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::1                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::2                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::3                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::4                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::5                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::6                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::7                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::8                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::9                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::10                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::11                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::12                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::13                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::14                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::15                  314148                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::16                  359175                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::17                 1373708                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::18                 2152806                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::19                 2656223                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::20                 3032365                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::21                 3330341                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::22                 3573284                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::23                 3777493                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::24                 3948849                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::25                 4137663                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::26                 4380110                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::27                 4557889                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::28                 4783592                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::29                 5297106                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::30                 4684219                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::31                 4699416                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::32                 4572188                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::33                 1116566                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::34                  892850                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::35                  748140                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::36                  643204                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::37                  559317                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::38                  491794                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::39                  436732                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::40                  398887                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::41                  369970                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::42                  348915                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::43                  330949                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::44                  317165                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::45                  304186                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::46                  293402                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::47                  287817                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::48                  284206                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::49                  289848                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::50                  299079                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::51                  316105                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::52                  353989                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::53                  471760                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::54                  636074                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::55                  769932                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::56                  431042                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::57                  163910                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::58                   80199                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::59                   54525                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::60                   36411                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::61                   19162                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::62                   10894                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::63                   13225                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.rdPerTurnAround::samples      4461076                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::mean       64.157378                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::gmean      47.498502                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::stdev     165.643435                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::0-8191       4461005    100.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::8192-16383           23      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::16384-24575           45      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::24576-32767            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::73728-81919            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::253952-262143            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::total        4461076                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.wrPerTurnAround::samples      4461076                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::mean       16.453612                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::gmean      16.398716                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::stdev       1.529380                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::16           3864752     86.63%     86.63% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::17             91935      2.06%     88.69% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::18            213073      4.78%     93.47% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::19            101394      2.27%     95.74% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::20             59489      1.33%     97.08% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::21             41667      0.93%     98.01% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::22             28728      0.64%     98.65% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::23             17789      0.40%     99.05% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::24             11840      0.27%     99.32% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::25              8778      0.20%     99.52% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::26              6233      0.14%     99.65% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::27              3974      0.09%     99.74% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::28              2755      0.06%     99.81% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::29              2108      0.05%     99.85% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::30              1504      0.03%     99.89% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::31              1087      0.02%     99.91% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::32               926      0.02%     99.93% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::33               601      0.01%     99.95% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::34               465      0.01%     99.96% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::35               356      0.01%     99.96% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::36               256      0.01%     99.97% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::37               220      0.00%     99.97% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::38               171      0.00%     99.98% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::39               156      0.00%     99.98% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::40               122      0.00%     99.98% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::41                92      0.00%     99.99% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::42               115      0.00%     99.99% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::43                89      0.00%     99.99% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::44                87      0.00%     99.99% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::45                59      0.00%     99.99% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::46                44      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::47                39      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::48                28      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::49                35      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::50                29      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::51                20      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::52                22      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::53                10      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::54                 6      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::55                10      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::56                 5      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::57                 3      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::58                 3      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::59                 1      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::total        4461076                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.bytesReadWrQ                  4877504                       # Total number of bytes read from write queue (Byte)
system.mem_ctrl.bytesReadSys              18322380736                       # Total read bytes from the system interface side (Byte)
system.mem_ctrl.bytesWrittenSys            4697657536                       # Total written bytes from the system interface side (Byte)
system.mem_ctrl.avgRdBWSys               1582868784.64117551                       # Average system read bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.avgWrBWSys               405830201.97036362                       # Average system write bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.totGap                   11575426062000                       # Total gap between requests (Tick)
system.mem_ctrl.avgGap                       32181.84                       # Average gap between requests ((Tick/Count))
system.mem_ctrl.requestorReadBytes::cpu.inst      9237312                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu.data   1429008832                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu.dcache.prefetcher    936575744                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::l2cache.prefetcher  15942681344                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorWriteBytes::writebacks   4697652160                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrl.requestorReadRate::cpu.inst 798010.533099717111                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu.data 123451941.412017270923                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu.dcache.prefetcher 80910692.283394142985                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::l2cache.prefetcher 1377286773.291229486465                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorWriteRate::writebacks 405829737.538218617439                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrl.requestorReadAccesses::cpu.inst       144333                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu.data     22331812                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu.dcache.prefetcher     14664550                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::l2cache.prefetcher    249146504                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorWriteAccesses::writebacks     73400899                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrl.requestorReadTotalLat::cpu.inst   5429216682                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu.data 1797234114452                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu.dcache.prefetcher 1254557526052                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::l2cache.prefetcher 16688315473537                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorWriteTotalLat::writebacks 287500832928217                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrl.requestorReadAvgLat::cpu.inst     37615.91                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu.data     80478.65                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu.dcache.prefetcher     85550.36                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::l2cache.prefetcher     66981.94                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorWriteAvgLat::writebacks   3916857.11                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrl.dram.bytesRead::cpu.inst      9237312                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu.data   1429235968                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu.dcache.prefetcher    938531200                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::l2cache.prefetcher  15945376256                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::total     18322380736                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::cpu.inst      9237312                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::total      9237312                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesWritten::writebacks   4697657536                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.bytesWritten::total   4697657536                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.numReads::cpu.inst        144333                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.data      22331812                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.dcache.prefetcher     14664550                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::l2cache.prefetcher    249146504                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::total        286287199                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::writebacks     73400899                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::total        73400899                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.bwRead::cpu.inst          798011                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.data       123471564                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.dcache.prefetcher     81079624                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::l2cache.prefetcher   1377519586                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::total         1582868785                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::cpu.inst       798011                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::total         798011                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::writebacks    405830202                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::total         405830202                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::writebacks    405830202                       # Total bandwidth to/from this memory ((Byte/Second))
