
---------- Begin Simulation Statistics ----------
simSeconds                                   9.060983                       # Number of seconds simulated (Second)
simTicks                                 9060982533000                       # Number of ticks simulated (Tick)
finalTick                                9060982533000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                 248929.58                       # Real time elapsed on the host (Second)
hostTickRate                                 36399783                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   16946868                       # Number of bytes of host memory used (Byte)
simInsts                                  76548073899                       # Number of instructions simulated (Count)
simOps                                    76548078745                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   307509                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     307509                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu0.numCycles                      9060983146                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                    40659848222                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                   11859                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                   39579462986                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued              48705530                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined          2387233071                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined       2024392024                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved               2087                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples         9058092970                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              4.369514                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.660067                       # Number of insts issued each cycle (Count)
system.mem_ctrl.rdQLenPdf::11                  231899                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::12                  172869                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::13                  132030                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::14                   97579                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::15                   73624                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::16                   54582                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::17                   41225                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::18                   31664                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::19                   23670                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::20                   17852                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::21                   13408                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::22                   10687                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::23                    8387                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::24                    4996                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::25                    3514                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::26                    2541                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::27                    1791                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::28                    1224                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::29                     763                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::30                     332                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::31                     188                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::0                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::1                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::2                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::3                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::4                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::5                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::6                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::7                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::8                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::9                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::10                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::11                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::12                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::13                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::14                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::15                   82244                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::16                   85050                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::17                  208131                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::18                  264747                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::19                  298137                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::20                  323530                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::21                  344976                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::22                  363428                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::23                  379844                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::24                  392594                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::25                  406833                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::26                  420826                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::27                  427384                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::28                  447243                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::29                  494486                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::30                  461544                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::31                  511814                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::32                  446423                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::33                   47384                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::34                   34379                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::35                   25628                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::36                   19252                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::37                   15176                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::38                   11957                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::39                    9216                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::40                    7440                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::41                    6218                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::42                    5292                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::43                    4315                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::44                    3700                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::45                    3484                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::46                    3260                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::47                    2872                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::48                    2458                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::49                    2470                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::50                    2130                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::51                    2076                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::52                    2004                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::53                    1954                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::54                    2277                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::55                    1825                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::56                     917                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::57                     365                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::58                     282                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::59                     190                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::60                     131                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::61                      50                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::62                      22                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::63                      31                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.rdPerTurnAround::samples       392880                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::mean       64.065285                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::gmean      41.467175                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::stdev     160.726940                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::0-1023        391614     99.68%     99.68% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1024-2047         1018      0.26%     99.94% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::2048-3071          149      0.04%     99.97% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::3072-4095           47      0.01%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::4096-5119           12      0.00%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::5120-6143           10      0.00%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::6144-7167           10      0.00%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::7168-8191            5      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::8192-9215            3      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::9216-10239            4      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::10240-11263            2      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::12288-13311            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::13312-14335            2      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::15360-16383            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::17408-18431            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::29696-30719            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::total         392880                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.wrPerTurnAround::samples       392880                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::mean       16.742957                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::gmean      16.676091                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::stdev       1.622706                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::16            298213     75.90%     75.90% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::17              4827      1.23%     77.13% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::18             48340     12.30%     89.44% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::19             16183      4.12%     93.56% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::20              9921      2.53%     96.08% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::21              6027      1.53%     97.62% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::22              3584      0.91%     98.53% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::23              2083      0.53%     99.06% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::24              1368      0.35%     99.41% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::25               887      0.23%     99.63% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::26               539      0.14%     99.77% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::27               335      0.09%     99.85% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::28               218      0.06%     99.91% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::29               135      0.03%     99.94% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::30                69      0.02%     99.96% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::31                43      0.01%     99.97% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::32                33      0.01%     99.98% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::33                26      0.01%     99.99% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::34                18      0.00%     99.99% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::35                 8      0.00%     99.99% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::36                 8      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::37                 4      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::38                 5      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::39                 4      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::44                 1      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::45                 1      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::total         392880                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.bytesReadWrQ                   291584                       # Total number of bytes read from write queue (Byte)
system.mem_ctrl.bytesReadSys               1611174336                       # Total read bytes from the system interface side (Byte)
system.mem_ctrl.bytesWrittenSys             420992576                       # Total written bytes from the system interface side (Byte)
system.mem_ctrl.avgRdBWSys               177814528.40595603                       # Average system read bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.avgWrBWSys               46462133.04867873                       # Average system write bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.totGap                   9060980219000                       # Total gap between requests (Tick)
system.mem_ctrl.avgGap                      285361.76                       # Average gap between requests ((Tick/Count))
system.mem_ctrl.requestorReadBytes::cpu0.inst      3524160                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu0.data    480945856                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu0.dcache.prefetcher    237789888                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu1.inst      3466560                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu1.data    478539072                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu1.dcache.prefetcher    239086400                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::l2cache.prefetcher    167530816                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorWriteBytes::writebacks    420990272                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrl.requestorReadRate::cpu0.inst 388937.953159610159                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu0.data 53078775.314752057195                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu0.dcache.prefetcher 26243278.489277713001                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu1.inst 382581.026657410024                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu1.data 52813154.672483459115                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu1.dcache.prefetcher 26386365.841590568423                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::l2cache.prefetcher 18489254.933430738747                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorWriteRate::writebacks 46461878.771618634462                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrl.requestorReadAccesses::cpu0.inst        55065                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu0.data      7515649                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu0.dcache.prefetcher      3716449                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu1.inst        54165                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu1.data      7477883                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu1.dcache.prefetcher      3737473                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::l2cache.prefetcher      2617915                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorWriteAccesses::writebacks      6578009                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrl.requestorReadTotalLat::cpu0.inst   1718875018                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu0.data 269885112647                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu0.dcache.prefetcher 218122530491                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu1.inst   1705510558                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu1.data 267177449300                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu1.dcache.prefetcher 209290685910                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::l2cache.prefetcher 142225994361                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorWriteTotalLat::writebacks 217698114410183                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrl.requestorReadAvgLat::cpu0.inst     31215.38                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu0.data     35909.75                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu0.dcache.prefetcher     58691.11                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu1.inst     31487.32                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu1.data     35729.02                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu1.dcache.prefetcher     55997.91                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::l2cache.prefetcher     54327.96                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorWriteAvgLat::writebacks  33094833.77                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrl.dram.bytesRead::cpu0.inst      3524160                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu0.data    481001536                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu0.dcache.prefetcher    237852736                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu1.inst      3466560                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu1.data    478584512                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu1.dcache.prefetcher    239198272                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::l2cache.prefetcher    167546560                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::total      1611174336                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::cpu0.inst      3524160                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::cpu1.inst      3466560                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::total      6990720                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesWritten::writebacks    420992576                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.bytesWritten::total    420992576                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.numReads::cpu0.inst        55065                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu0.data      7515649                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu0.dcache.prefetcher      3716449                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu1.inst        54165                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu1.data      7477883                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu1.dcache.prefetcher      3737473                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::l2cache.prefetcher      2617915                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::total         25174599                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::writebacks      6578009                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::total         6578009                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.bwRead::cpu0.inst         388938                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu0.data       53084920                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu0.dcache.prefetcher     26250215                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu1.inst         382581                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu1.data       52818170                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu1.dcache.prefetcher     26398712                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::l2cache.prefetcher     18490992                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::total          177814528                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::cpu0.inst       388938                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::cpu1.inst       382581                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::total         771519                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::writebacks     46462133                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::total          46462133                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::writebacks     46462133                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu0.inst        388938                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu0.data      53084920                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu0.dcache.prefetcher     26250215                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu1.inst        382581                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu1.data      52818170                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu1.dcache.prefetcher     26398712                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::l2cache.prefetcher     18490992                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::total         224276661                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.readBursts              25170043                       # Number of DRAM read bursts (Count)
system.mem_ctrl.dram.writeBursts              6577973                       # Number of DRAM write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::0       1558162                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::1       1642453                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::2       1568627                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::3       1561811                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::4       1543346                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::5       1636489                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::6       1568023                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::7       1526038                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::8       1531997                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::9       1632630                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::10      1562852                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::11      1537081                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::12      1530465                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::13      1644750                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::14      1577153                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::15      1548166                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::0        418049                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::1        410590                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::2        415130                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::3        408754                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::4        409721                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::5        407389                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::6        411450                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::7        409949                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::8        404551                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::9        413294                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::10       416953                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::11       409991                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::12       408165                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::13       408772                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::14       413735                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::15       411480                       # Per bank write bursts (Count)
system.mem_ctrl.dram.totQLat             638187852035                       # Total ticks spent queuing (Tick)
