
---------- Begin Simulation Statistics ----------
simSeconds                                   3.040610                       # Number of seconds simulated (Second)
simTicks                                 3040609526000                       # Number of ticks simulated (Tick)
finalTick                                3040609526000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                 248928.30                       # Real time elapsed on the host (Second)
hostTickRate                                 12214801                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   17139996                       # Number of bytes of host memory used (Byte)
simInsts                                  10693482148                       # Number of instructions simulated (Count)
simOps                                    10693664387                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    42958                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      42959                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu0.numCycles                      3040609622                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                     5531107710                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                 3227933                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                    5582686621                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued               7864796                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined           189580614                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined        133441587                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved             157522                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples         3035792185                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              1.838955                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.052102                       # Number of insts issued each cycle (Count)
system.l2cache.WritebackClean.accesses::total      7065572                       # number of WritebackClean accesses(hits+misses) (Count)
system.l2cache.WritebackDirty.hits::writebacks     69939252                       # number of WritebackDirty hits (Count)
system.l2cache.WritebackDirty.hits::total     69939252                       # number of WritebackDirty hits (Count)
system.l2cache.WritebackDirty.accesses::writebacks     69939252                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l2cache.WritebackDirty.accesses::total     69939252                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l2cache.power_state.pwrStateResidencyTicks::UNDEFINED 3040609526000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2cache.prefetcher.demandMshrMisses     17266232                       # demands not covered by prefetchs (Count)
system.l2cache.prefetcher.pfIssued            4358948                       # number of hwpf issued (Count)
system.l2cache.prefetcher.pfUnused              69378                       # number of HardPF blocks evicted w/o reference (Count)
system.l2cache.prefetcher.pfUseful            2880975                       # number of useful prefetch (Count)
system.l2cache.prefetcher.pfUsefulButMiss            0                       # number of hit on prefetch but cache block is not in an usable state (Count)
system.l2cache.prefetcher.accuracy           0.660934                       # accuracy of the prefetcher (Count)
system.l2cache.prefetcher.coverage           0.142996                       # coverage brought by this prefetcher (Count)
system.l2cache.prefetcher.pfHitInCache         456283                       # number of prefetches hitting in cache (Count)
system.l2cache.prefetcher.pfHitInMSHR          415348                       # number of prefetches hitting in a MSHR (Count)
system.l2cache.prefetcher.pfHitInWB                 0                       # number of prefetches hit in the Write Buffer (Count)
system.l2cache.prefetcher.pfLate               871631                       # number of late prefetches (hitting in cache, MSHR or WB) (Count)
system.l2cache.prefetcher.pfIdentified        5860404                       # number of prefetch candidates identified (Count)
system.l2cache.prefetcher.pfBufferHit          892486                       # number of redundant prefetches already in prefetch queue (Count)
system.l2cache.prefetcher.pfInCache                 0                       # number of redundant prefetches already in cache/mshr dropped (Count)
system.l2cache.prefetcher.pfRemovedDemand       363633                       # number of prefetches dropped due to a demand for the same address (Count)
system.l2cache.prefetcher.pfRemovedFull            69                       # number of prefetches dropped due to prefetch queue size (Count)
system.l2cache.prefetcher.pfSpanPage          1509184                       # number of prefetches that crossed the page (Count)
system.l2cache.prefetcher.pfUsefulSpanPage            0                       # number of prefetches that is useful and crossed the page (Count)
system.l2cache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED 3040609526000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2cache.tags.tagsInUse            32639.354269                       # Average ticks per tags in use ((Tick/Count))
system.l2cache.tags.totalRefs               321157824                       # Total number of references to valid blocks. (Count)
system.l2cache.tags.sampledRefs              20970876                       # Sample count of references to valid blocks. (Count)
system.l2cache.tags.avgRefs                 15.314469                       # Average number of references to valid blocks. ((Count/Count))
system.l2cache.tags.warmupTick                  77000                       # The tick when the warmup percentage was hit. (Tick)
system.l2cache.tags.occupancies::writebacks   447.854044                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2cache.tags.occupancies::cpu0.inst   545.949988                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2cache.tags.occupancies::cpu0.data  9036.293421                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2cache.tags.occupancies::cpu0.dcache.prefetcher  5401.965563                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2cache.tags.occupancies::cpu1.inst   526.358811                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2cache.tags.occupancies::cpu1.data  8584.697740                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2cache.tags.occupancies::cpu1.dcache.prefetcher  5257.210194                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2cache.tags.occupancies::l2cache.prefetcher  2839.024508                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2cache.tags.avgOccs::writebacks      0.013667                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.avgOccs::cpu0.inst       0.016661                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.avgOccs::cpu0.data       0.275766                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.avgOccs::cpu0.dcache.prefetcher     0.164855                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.avgOccs::cpu1.inst       0.016063                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.avgOccs::cpu1.data       0.261984                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.avgOccs::cpu1.dcache.prefetcher     0.160437                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.avgOccs::l2cache.prefetcher     0.086640                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.avgOccs::total           0.996074                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.occupanciesTaskId::1022        18949                       # Occupied blocks per task id (Count)
system.l2cache.tags.occupanciesTaskId::1024        13819                       # Occupied blocks per task id (Count)
system.l2cache.tags.ageTaskId_1022::0             354                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1022::1            2277                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1022::2           13049                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1022::3            3269                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1024::0             196                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1024::1            1098                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1024::2            9909                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1024::3            2616                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ratioOccsTaskId::1022     0.578278                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l2cache.tags.ratioOccsTaskId::1024     0.421722                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l2cache.tags.tagAccesses            5113147212                       # Number of tag accesses (Count)
system.l2cache.tags.dataAccesses           5113147212                       # Number of data accesses (Count)
system.l2cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 3040609526000                       # Cumulative time (in ticks) in various power states (Tick)
system.mem_ctrl.avgPriority_writebacks::samples  12107698.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.avgPriority_cpu0.inst::samples    162339.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.avgPriority_cpu0.data::samples   4700386.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.avgPriority_cpu0.dcache.prefetcher::samples   3750818.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.avgPriority_cpu1.inst::samples    163235.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.avgPriority_cpu1.data::samples   4671421.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.avgPriority_cpu1.dcache.prefetcher::samples   3842019.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.avgPriority_l2cache.prefetcher::samples   3461233.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.priorityMinLatency       0.000000018750                       # per QoS priority minimum request to response latency (Second)
system.mem_ctrl.priorityMaxLatency       0.036662846750                       # per QoS priority maximum request to response latency (Second)
system.mem_ctrl.numReadWriteTurnArounds        708563                       # Number of turnarounds from READ to WRITE (Count)
system.mem_ctrl.numWriteReadTurnArounds        708564                       # Number of turnarounds from WRITE to READ (Count)
system.mem_ctrl.numStayReadState             41892565                       # Number of times bus staying in READ state (Count)
system.mem_ctrl.numStayWriteState            11472700                       # Number of times bus staying in WRITE state (Count)
system.mem_ctrl.readReqs                     20753512                       # Number of read requests accepted (Count)
system.mem_ctrl.writeReqs                    12107884                       # Number of write requests accepted (Count)
system.mem_ctrl.readBursts                   20753512                       # Number of controller read bursts, including those serviced by the write queue (Count)
system.mem_ctrl.writeBursts                  12107884                       # Number of controller write bursts, including those merged in the write queue (Count)
system.mem_ctrl.servicedByWrQ                    2061                       # Number of controller read bursts serviced by the write queue (Count)
system.mem_ctrl.mergedWrBursts                    186                       # Number of controller write bursts merged with an existing one (Count)
system.mem_ctrl.neitherReadNorWriteReqs             0                       # Number of requests that are neither read nor write (Count)
system.mem_ctrl.avgRdQLen                        2.20                       # Average read queue length when enqueuing ((Count/Tick))
system.mem_ctrl.avgWrQLen                       25.34                       # Average write queue length when enqueuing ((Count/Tick))
system.mem_ctrl.numRdRetry                          0                       # Number of times read queue was full causing retry (Count)
system.mem_ctrl.numWrRetry                         17                       # Number of times write queue was full causing retry (Count)
system.mem_ctrl.readPktSize::0                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::1                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::2                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::3                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::4                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::5                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::6               20753512                       # Read request sizes (log2) (Count)
system.mem_ctrl.writePktSize::0                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::1                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::2                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::3                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::4                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::5                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::6              12107884                       # Write request sizes (log2) (Count)
system.mem_ctrl.rdQLenPdf::0                  5510675                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::1                  3310981                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::2                  2379924                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::3                  1976418                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::4                  1616965                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::5                  1233556                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::6                   976052                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::7                   809578                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::8                   679119                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::9                   516025                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::10                  394991                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::11                  312827                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::12                  244073                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::13                  187730                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::14                  140890                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::15                  106678                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::16                   81119                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::17                   63247                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::18                   47818                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::19                   36538                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::20                   27525                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::21                   22715                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::22                   24183                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::23                   21510                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::24                   10668                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::25                    6759                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::26                    4771                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::27                    3251                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::28                    2374                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::29                    1737                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::30                     472                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::31                     282                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::0                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::1                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::2                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::3                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::4                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::5                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::6                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::7                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::8                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::9                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::10                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::11                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::12                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::13                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::14                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::15                  141012                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::16                  152465                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::17                  261391                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::18                  338465                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::19                  401900                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::20                  459497                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::21                  514633                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::22                  565187                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::23                  613556                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::24                  652624                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::25                  699127                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::26                  757513                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::27                  783482                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::28                  847449                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::29                 1011469                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::30                  940463                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::31                 1282275                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::32                 1016189                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::33                  151714                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::34                  112048                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::35                   84906                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::36                   64992                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::37                   50027                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::38                   38976                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::39                   30736                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::40                   24109                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::41                   18285                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::42                   14670                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::43                   11757                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::44                    9310                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::45                    7558                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::46                    6425                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::47                    5395                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::48                    4986                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::49                    4353                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::50                    4109                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::51                    3957                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::52                    4094                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::53                    4311                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::54                    4824                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::55                    4388                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::56                    1629                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::57                     538                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::58                     345                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::59                     192                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::60                     139                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::61                      92                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::62                      69                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::63                      52                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.rdPerTurnAround::samples       708564                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::mean       29.286621                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::gmean      23.259837                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::stdev      44.576634                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::0-1023        708546    100.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1024-2047           17      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::27648-28671            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::total         708564                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.wrPerTurnAround::samples       708563                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::mean       17.087628                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::gmean      16.965803                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::stdev       2.267050                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::16            505643     71.36%     71.36% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::17             17302      2.44%     73.80% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::18             68578      9.68%     83.48% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::19             36950      5.21%     88.70% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::20             24151      3.41%     92.11% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::21             17128      2.42%     94.52% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::22             12117      1.71%     96.23% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::23              8062      1.14%     97.37% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::24              5641      0.80%     98.17% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::25              3969      0.56%     98.73% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::26              2769      0.39%     99.12% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::27              1945      0.27%     99.39% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::28              1282      0.18%     99.57% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::29               881      0.12%     99.70% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::30               602      0.08%     99.78% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::31               364      0.05%     99.83% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::32               275      0.04%     99.87% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::33               183      0.03%     99.90% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::34               168      0.02%     99.92% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::35               107      0.02%     99.94% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::36                90      0.01%     99.95% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::37                49      0.01%     99.96% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::38                55      0.01%     99.96% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::39                38      0.01%     99.97% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::40                46      0.01%     99.98% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::41                32      0.00%     99.98% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::42                36      0.01%     99.99% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::43                23      0.00%     99.99% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::44                25      0.00%     99.99% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::45                13      0.00%     99.99% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::46                 9      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::47                 6      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::48                 9      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::49                 3      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::50                 5      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::53                 1      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::54                 1      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::55                 1      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::56                 4      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::total         708563                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.bytesReadWrQ                   131904                       # Total number of bytes read from write queue (Byte)
system.mem_ctrl.bytesReadSys               1328224768                       # Total read bytes from the system interface side (Byte)
system.mem_ctrl.bytesWrittenSys             774904576                       # Total written bytes from the system interface side (Byte)
system.mem_ctrl.avgRdBWSys               436828457.13744569                       # Average system read bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.avgWrBWSys               254851722.77921754                       # Average system write bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.totGap                   3040609514000                       # Total gap between requests (Tick)
system.mem_ctrl.avgGap                       92528.31                       # Average gap between requests ((Tick/Count))
system.mem_ctrl.requestorReadBytes::cpu0.inst     10389696                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu0.data    300824640                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu0.dcache.prefetcher    240052032                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu1.inst     10447040                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu1.data    298970944                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu1.dcache.prefetcher    245889216                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::l2cache.prefetcher    221518912                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorWriteBytes::writebacks    774891200                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrl.requestorReadRate::cpu0.inst 3416978.047052267473                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu0.data 98935636.893745630980                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu0.dcache.prefetcher 78948654.849409297109                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu1.inst 3435837.423604783136                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu1.data 98325990.707956492901                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu1.dcache.prefetcher 80868396.253258332610                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::l2cache.prefetcher 72853455.896197840571                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorWriteRate::writebacks 254847323.661249369383                       # Per-requestor bytes write to memory rate ((Byte/Second))
