
---------- Begin Simulation Statistics ----------
simSeconds                                   0.759674                       # Number of seconds simulated (Second)
simTicks                                 759674473000                       # Number of ticks simulated (Tick)
finalTick                                759674473000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                  31074.83                       # Real time elapsed on the host (Second)
hostTickRate                                 24446620                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   17523160                       # Number of bytes of host memory used (Byte)
simInsts                                   1323207351                       # Number of instructions simulated (Count)
simOps                                     1323210173                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    42581                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      42581                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        759674481                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.574116                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.741808                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1685175962                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                  2093738                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1562223275                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                9492092                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            364059526                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         228460615                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               33051                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           759224127                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.057658                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.243643                       # Number of insts issued each cycle (Count)
system.mem_ctrl.rdQLenPdf::3                   129981                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::4                   109795                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::5                   111804                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::6                   105856                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::7                   102298                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::8                   102095                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::9                    90094                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::10                   80550                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::11                   73509                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::12                   34461                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::13                   21859                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::14                   20040                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::15                   17402                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::16                   16781                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::17                   12757                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::18                   10245                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::19                    7638                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::20                    6222                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::21                      65                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::22                      57                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::23                      47                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::24                      34                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::25                      27                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::26                      22                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::27                      16                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::28                      13                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::29                      11                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::30                       2                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::31                       1                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::0                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::1                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::2                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::3                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::4                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::5                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::6                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::7                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::8                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::9                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::10                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::11                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::12                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::13                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::14                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::15                    5048                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::16                    5337                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::17                   10131                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::18                   14024                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::19                   17425                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::20                   21593                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::21                   28753                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::22                   34616                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::23                   41851                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::24                   49331                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::25                   58845                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::26                   72560                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::27                   81829                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::28                   95193                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::29                  113947                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::30                   96803                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::31                  113392                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::32                  111259                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::33                   32127                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::34                   21916                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::35                   17079                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::36                   12997                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::37                    9646                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::38                    7109                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::39                    5507                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::40                    4855                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::41                    4425                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::42                    4043                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::43                    3932                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::44                    3893                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::45                    3767                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::46                    3563                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::47                    3647                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::48                    3861                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::49                    3933                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::50                    4427                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::51                    5068                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::52                    5533                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::53                    6949                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::54                    9449                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::55                   12193                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::56                    6573                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::57                    3430                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::58                    2391                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::59                    1573                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::60                     853                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::61                     426                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::62                     257                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::63                     447                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.rdPerTurnAround::samples        72368                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::mean       23.350058                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::gmean      19.171805                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::stdev     138.404089                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::0-1023         72352     99.98%     99.98% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1024-2047            5      0.01%     99.98% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::2048-3071            1      0.00%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::7168-8191            1      0.00%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::8192-9215            4      0.01%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::9216-10239            2      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::10240-11263            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::11264-12287            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::23552-24575            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::total          72368                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.wrPerTurnAround::samples        72368                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::mean       16.275108                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::gmean      16.244368                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::stdev       1.127848                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::16             65905     91.07%     91.07% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::17               525      0.73%     91.79% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::18              3633      5.02%     96.81% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::19               692      0.96%     97.77% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::20               570      0.79%     98.56% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::21               303      0.42%     98.98% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::22               222      0.31%     99.28% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::23               129      0.18%     99.46% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::24               114      0.16%     99.62% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::25                90      0.12%     99.74% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::26                79      0.11%     99.85% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::27                27      0.04%     99.89% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::28                21      0.03%     99.92% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::29                17      0.02%     99.94% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::30                 4      0.01%     99.95% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::31                11      0.02%     99.96% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::32                 3      0.00%     99.97% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::33                 6      0.01%     99.98% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::34                 6      0.01%     99.98% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::35                 2      0.00%     99.99% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::36                 2      0.00%     99.99% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::37                 2      0.00%     99.99% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::39                 1      0.00%     99.99% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::41                 2      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::42                 1      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::48                 1      0.00%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::total          72368                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.bytesReadWrQ                     6912                       # Total number of bytes read from write queue (Byte)
system.mem_ctrl.bytesReadSys                108157568                       # Total read bytes from the system interface side (Byte)
system.mem_ctrl.bytesWrittenSys              75380544                       # Total written bytes from the system interface side (Byte)
system.mem_ctrl.avgRdBWSys               142373571.63375422                       # Average system read bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.avgWrBWSys               99227427.90384638                       # Average system write bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.totGap                   759674393000                       # Total gap between requests (Tick)
system.mem_ctrl.avgGap                      264899.54                       # Average gap between requests ((Tick/Count))
system.mem_ctrl.requestorReadBytes::cpu.inst      1005888                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu.data      9921792                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu.dcache.prefetcher     10255488                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::l2cache.prefetcher     86967488                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorWriteBytes::writebacks     75379008                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrl.requestorReadRate::cpu.inst 1324103.988946328638                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu.data 13060583.648175314069                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu.dcache.prefetcher 13499845.479209618643                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::l2cache.prefetcher 114479939.883408457041                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorWriteRate::writebacks 99225405.985176488757                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrl.requestorReadAccesses::cpu.inst        15717                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu.data       155079                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu.dcache.prefetcher       160290                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::l2cache.prefetcher      1358876                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorWriteAccesses::writebacks      1177821                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrl.requestorReadTotalLat::cpu.inst    590240785                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu.data   8763954476                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu.dcache.prefetcher  20201069715                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::l2cache.prefetcher 149934469295                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorWriteTotalLat::writebacks 18008684170678                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrl.requestorReadAvgLat::cpu.inst     37554.29                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu.data     56512.84                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu.dcache.prefetcher    126028.26                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::l2cache.prefetcher    110337.12                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorWriteAvgLat::writebacks  15289831.11                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrl.dram.bytesRead::cpu.inst      1005888                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu.data      9925056                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu.dcache.prefetcher     10258560                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::l2cache.prefetcher     86968064                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::total       108157568                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::cpu.inst      1005888                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::total      1005888                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesWritten::writebacks     75380544                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.bytesWritten::total     75380544                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.numReads::cpu.inst         15717                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.data        155079                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.dcache.prefetcher       160290                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::l2cache.prefetcher      1358876                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::total          1689962                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::writebacks      1177821                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::total         1177821                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.bwRead::cpu.inst         1324104                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.data        13064880                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.dcache.prefetcher     13503889                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::l2cache.prefetcher    114480698                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::total          142373572                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::cpu.inst      1324104                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::total        1324104                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::writebacks     99227428                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::total          99227428                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::writebacks     99227428                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.inst        1324104                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.data       13064880                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.dcache.prefetcher     13503889                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::l2cache.prefetcher    114480698                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::total         241601000                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.readBursts               1689854                       # Number of DRAM read bursts (Count)
system.mem_ctrl.dram.writeBursts              1177797                       # Number of DRAM write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::0        103842                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::1        102328                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::2        105867                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::3        105655                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::4        105688                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::5        106174                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::6        105970                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::7        107714                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::8        107366                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::9        106832                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::10       107043                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::11       105918                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::12       105600                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::13       104898                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::14       103995                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::15       104964                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::0         73756                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::1         72986                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::2         73936                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::3         73035                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::4         72769                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::5         73448                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::6         72873                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::7         72919                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::8         73179                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::9         73592                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::10        74604                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::11        73774                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::12        74632                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::13        73692                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::14        73827                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::15        74775                       # Per bank write bursts (Count)
system.mem_ctrl.dram.totQLat             147804971771                       # Total ticks spent queuing (Tick)
system.mem_ctrl.dram.totBusLat             8449270000                       # Total ticks spent in databus transfers (Tick)
system.mem_ctrl.dram.totMemAccLat        179489734271                       # Total ticks spent from burst creation until serviced by the DRAM (Tick)
system.mem_ctrl.dram.avgQLat                 87466.12                       # Average queueing delay per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgBusLat                5000.00                       # Average bus latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgMemAccLat           106216.12                       # Average memory access latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.readRowHits              1513208                       # Number of row buffer hits during reads (Count)
system.mem_ctrl.dram.writeRowHits              900785                       # Number of row buffer hits during writes (Count)
system.mem_ctrl.dram.readRowHitRate             89.55                       # Row buffer hit rate for reads (Ratio)
system.mem_ctrl.dram.writeRowHitRate            76.48                       # Row buffer hit rate for writes (Ratio)
system.mem_ctrl.dram.bytesPerActivate::samples       453655                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::mean   404.554968                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::gmean   254.581719                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::stdev   351.008225                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::0-127       112388     24.77%     24.77% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::128-255        96840     21.35%     46.12% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::256-383        55062     12.14%     58.26% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::384-511        35377      7.80%     66.06% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::512-639        26437      5.83%     71.88% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::640-767        16736      3.69%     75.57% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::768-895        29244      6.45%     82.02% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::896-1023        15347      3.38%     85.40% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::1024-1151        66224     14.60%    100.00% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::total       453655                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.dramBytesRead          108150656                       # Total bytes read (Byte)
system.mem_ctrl.dram.dramBytesWritten        75379008                       # Total bytes written (Byte)
system.mem_ctrl.dram.avgRdBW               142.364473                       # Average DRAM read bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrl.dram.avgWrBW                99.225406                       # Average DRAM write bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrl.dram.peakBW                  12800.00                       # Theoretical peak bandwidth in MiByte/s ((Byte/Second))
system.mem_ctrl.dram.busUtil                     1.89                       # Data bus utilization in percentage (Ratio)
system.mem_ctrl.dram.busUtilRead                 1.11                       # Data bus utilization in percentage for reads (Ratio)
system.mem_ctrl.dram.busUtilWrite                0.78                       # Data bus utilization in percentage for writes (Ratio)
system.mem_ctrl.dram.pageHitRate                84.18                       # Row buffer hit rate, read and write combined (Ratio)
system.mem_ctrl.dram.power_state.pwrStateResidencyTicks::UNDEFINED 759674473000                       # Cumulative time (in ticks) in various power states (Tick)
